          month caisson  hours
1367 2004-10-01       8   35.0
1368 2004-11-01       8   26.0
1369 2004-12-01       8   30.0
1370 2005-01-01       8   58.0
1371 2005-02-01       8   25.0
1372 2005-04-01       8   29.0
1373 2005-05-01       8   30.0
1374 2005-06-01       8   31.0
1375 2005-07-01       8   32.0
1376 2005-08-01       8   29.0
1377 2005-09-01       8   29.0
1378 2005-10-01       8   36.0
1379 2005-11-01       8   26.0
1380 2005-12-01       8   27.0
1381 2006-01-01       8   57.0
1382 2006-03-01       8   27.0
1383 2006-04-01       8   34.0
1384 2006-05-01       8   29.0
1385 2006-06-01       8   59.0
1386 2006-07-01       8   32.0
1387 2006-09-01       8   32.0
1388 2006-10-01       8   31.0
1389 2006-11-01       8   26.0
1390 2006-12-01       8   29.0
1391 2007-01-01       8   29.0
1392 2007-02-01       8   27.0
1393 2007-03-01       8   54.0
1394 2007-04-01       8   28.0
1395 2007-05-01       8   29.0
1396 2007-06-01       8   37.0
1397 2007-08-01       8   35.0
1398 2007-09-01       8   44.0
1399 2007-10-01       8   38.0
1400 2007-11-01       8   53.0
1401 2008-01-01       8   31.0
1402 2008-02-01       8   56.0
1403 2008-03-01       8   27.0
1404 2008-05-01       8   30.0
1405 2008-06-01       8   59.0
1406 2008-08-01       8   31.0
1407 2008-09-01       8   32.0
1408 2008-10-01       8   46.0
1409 2008-11-01       8   30.0
1410 2008-12-01       8   51.0
1411 2009-02-01       8   29.0
1412 2009-03-01       8   24.0
1413 2009-04-01       8   27.0
1414 2009-05-01       8   30.0
1415 2009-06-01       8   28.0
1416 2009-07-01       8   29.0
1417 2009-08-01       8   60.0
1418 2009-10-01       8   33.0
1419 2009-11-01       8   49.0
1420 2010-01-01       8   28.0
1421 2010-02-01       8   18.0
1422 2010-03-01       8   17.0
1423 2010-05-01       8   12.0
1424 2010-06-01       8   26.0
1425 2010-07-01       8   29.0
1426 2010-08-01       8   32.0
1427 2010-09-01       8   29.0
1428 2010-10-01       8   27.0
1429 2010-11-01       8   19.0
1430 2010-12-01       8   32.0
1431 2011-01-01       8   39.0
1432 2011-02-01       8   41.0
1433 2011-03-01       8   53.0
1434 2011-05-01       8   27.0
1435 2011-06-01       8   27.0
1436 2011-07-01       8   32.0
1437 2011-08-01       8   27.0
1438 2011-09-01       8   29.0
1439 2011-10-01       8   48.0
1440 2011-12-01       8   23.0
1441 2012-01-01       8   37.0
1442 2012-02-01       8   35.0
1443 2012-04-01       8   30.0
1444 2012-05-01       8   26.0
1445 2012-06-01       8   29.0
1446 2012-07-01       8   27.0
1447 2012-08-01       8   32.0
1448 2012-09-01       8   30.0
1449 2012-10-01       8   27.0
1450 2012-11-01       8   28.0
1451 2012-12-01       8   29.0
1452 2013-01-01       8   36.0
1453 2013-02-01       8   42.0
1454 2013-03-01       8   30.0
1455 2013-04-01       8   29.0
1456 2013-05-01       8   28.0
1457 2013-06-01       8   29.0
1458 2013-07-01       8   28.0
1459 2013-08-01       8   30.0
1460 2013-09-01       8   29.0
1461 2013-10-01       8   27.0
1462 2013-11-01       8   29.0
1463 2013-12-01       8   33.0
1464 2014-01-01       8   35.0
1465 2014-02-01       8   24.0
1466 2014-03-01       8   37.0
1467 2014-04-01       8   27.0
1468 2014-05-01       8   28.0
1469 2014-06-01       8   27.0
1470 2014-07-01       8   31.0
1471 2014-08-01       8   31.0
1472 2014-09-01       8   31.0
1473 2014-10-01       8   33.0
1474 2014-11-01       8   30.0
1475 2014-12-01       8   28.0
1476 2015-01-01       8   32.0
1477 2015-02-01       8   24.0
1478 2015-03-01       8   29.0
1479 2015-04-01       8   21.0
1480 2015-05-01       8   28.0
1481 1998-10-01       9    0.0
1482 1998-11-01       9  135.0
1483 1998-12-01       9  111.0
1484 1999-01-01       9  133.0
1485 1999-02-01       9   98.0
1486 1999-03-01       9   84.0
1487 1999-04-01       9   77.0
1488 1999-05-01       9   95.0
1489 1999-06-01       9   54.0
1490 1999-07-01       9   39.0
1491 1999-08-01       9   42.0
1492 1999-09-01       9   67.0
1493 1999-10-01       9  101.0
1494 1999-11-01       9  139.0
1495 1999-12-01       9   93.0
1496 2000-01-01       9  102.0
1497 2000-02-01       9   84.0
1498 2000-03-01       9  207.0
1499 2000-04-01       9  101.0
1500 2000-05-01       9   72.0
1501 2000-06-01       9   82.0
1502 2000-07-01       9   56.0
1503 2000-08-01       9   47.0
1504 2000-09-01       9   59.0
1505 2000-10-01       9   96.0
1506 2000-11-01       9  144.0
1507 2000-12-01       9  106.0
1508 2001-01-01       9   66.0
1509 2001-02-01       9   66.0
1510 2001-03-01       9   47.0
1511 2001-04-01       9   34.0
1512 2001-05-01       9   53.0
1513 2001-06-01       9   41.0
1514 2001-07-01       9   33.0
1515 2001-08-01       9   36.0
1516 2001-09-01       9   43.0
1517 2001-10-01       9   73.0
1518 2001-11-01       9   57.0
1519 2001-12-01       9   71.0
1520 2002-01-01       9   45.0
1521 2002-02-01       9   49.0
1522 2002-03-01       9   43.0
1523 2002-04-01       9   29.0
1524 2002-05-01       9   37.0
1525 2002-06-01       9   35.0
1526 2002-07-01       9   25.0
1527 2002-08-01       9   44.0
1528 2002-09-01       9   67.0
1529 2002-10-01       9   39.0
1530 2002-11-01       9   93.0
1531 2002-12-01       9   53.0
1532 2003-01-01       9   40.0
1533 2003-02-01       9   34.0
1534 2003-03-01       9   19.0
1535 2003-04-01       9   34.0
1536 2003-05-01       9   30.0
1537 2003-06-01       9   41.0
1538 2003-07-01       9   25.0
1539 2003-08-01       9   28.0
1540 2003-09-01       9   24.0
1541 2003-10-01       9   28.0
1542 2003-11-01       9   53.0
1543 2003-12-01       9   48.0
1544 2004-01-01       9   45.0
1545 2004-02-01       9   36.0
1546 2004-03-01       9   62.0
1547 2004-04-01       9   32.0
1548 2004-05-01       9   66.0
1549 2004-07-01       9   26.0
1550 2004-08-01       9   29.0
1551 2004-09-01       9   25.0
1552 2004-10-01       9   35.0
1553 2004-11-01       9   31.0
1554 2004-12-01       9   31.0
1555 2005-01-01       9   49.0
1556 2005-02-01       9   15.0
1557 2005-04-01       9    3.0
1558 2005-05-01       9    6.0
1559 2005-06-01       9   34.0
1560 2005-07-01       9   29.0
1561 2005-08-01       9   32.0
1562 2005-09-01       9   26.0
1563 2005-10-01       9   29.0
1564 2005-11-01       9   23.0
1565 2005-12-01       9   30.0
1566 2006-01-01       9   51.0
1567 2006-03-01       9   25.0
1568 2006-04-01       9   42.0
1569 2006-05-01       9   25.0
1570 2006-06-01       9   53.0
1571 2006-07-01       9   28.0
1572 2006-09-01       9   29.0
1573 2006-10-01       9   33.0
1574 2006-11-01       9   23.0
1575 2006-12-01       9   25.0
1576 2007-01-01       9   23.0
1577 2007-02-01       9    1.0
1578 2007-03-01       9    0.0
1579 2007-04-01       9    0.0
1580 2007-05-01       9   43.0
1581 2007-06-01       9   44.0
1582 2007-08-01       9   56.0
1583 2007-09-01       9   58.0
1584 2007-10-01       9   44.0
1585 2007-11-01       9   91.0
1586 2008-01-01       9   47.0
1587 2008-02-01       9   88.0
1588 2008-03-01       9   46.0
1589 2008-05-01       9   51.0
1590 2008-06-01       9   96.0
1591 2008-08-01       9   52.0
1592 2008-09-01       9   53.0
1593 2008-10-01       9   51.0
1594 2008-11-01       9   54.0
1595 2008-12-01       9   90.0
1596 2009-02-01       9   50.0
1597 2009-03-01       9   41.0
1598 2009-04-01       9   42.0
1599 2009-05-01       9   51.0
1600 2009-06-01       9   44.0
1601 2009-07-01       9   50.0
1602 2009-08-01       9   99.0
1603 2009-10-01       9   51.0
1604 2009-11-01       9   94.0
1605 2010-01-01       9   54.0
1606 2010-02-01       9   40.0
1607 2010-03-01       9   84.0
1608 2010-05-01       9   54.0
1609 2010-06-01       9   46.0
1610 2010-07-01       9   49.0
1611 2010-08-01       9   50.0
1612 2010-09-01       9   49.0
1613 2010-10-01       9   47.0
1614 2010-11-01       9   51.0
1615 2010-12-01       9   48.0
1616 2011-01-01       9  129.0
1617 2011-02-01       9  151.0
1618 2011-03-01       9  166.0
1619 2011-05-01       9   54.0
1620 2011-06-01       9   51.0
1621 2011-07-01       9   54.0
1622 2011-08-01       9   46.0
1623 2011-09-01       9   53.0
1624 2011-10-01       9   96.0
1625 2011-12-01       9   51.0
1626 2012-01-01       9  112.0
1627 2012-02-01       9  107.0
1628 2012-04-01       9   78.0
1629 2012-05-01       9   60.0
1630 2012-06-01       9   56.0
1631 2012-07-01       9   52.0
1632 2012-08-01       9   61.0
1633 2012-09-01       9   64.0
1634 2012-10-01       9   55.0
1635 2012-11-01       9   56.0
1636 2012-12-01       9   50.0
1637 2013-01-01       9   54.0
1638 2013-02-01       9   57.0
1639 2013-03-01       9   46.0
1640 2013-04-01       9   49.0
1641 2013-05-01       9   56.0
1642 2013-06-01       9   60.0
1643 2013-07-01       9   54.0
1644 2013-08-01       9   59.0
1645 2013-09-01       9   61.0
1646 2013-10-01       9   63.0
1647 2013-11-01       9   52.0
1648 2013-12-01       9   53.0
1649 2014-01-01       9   60.0
1650 2014-02-01       9   46.0
1651 2014-03-01       9   69.0
1652 2014-04-01       9   54.0
1653 2014-05-01       9   59.0
1654 2014-06-01       9   50.0
1655 2014-07-01       9   58.0
1656 2014-08-01       9   59.0
1657 2014-09-01       9   54.0
1658 2014-10-01       9   58.0
1659 2014-11-01       9   58.0
1660 2014-12-01       9   48.0
1661 2015-01-01       9   58.0
1662 2015-02-01       9   53.0
1663 2015-03-01       9   59.0
1664 2015-04-01       9   39.0
1665 2015-05-01       9   63.0
1666 1998-10-01      10    0.0
1667 1998-11-01      10 1292.0
1668 1998-12-01      10 1316.0
1669 1999-01-01      10  926.0
1670 1999-02-01      10  371.0
1671 1999-03-01      10  230.0
1672 1999-04-01      10  144.0
1673 1999-05-01      10  141.0
1674 1999-06-01      10  106.0
1675 1999-07-01      10   56.0
1676 1999-08-01      10   46.0
1677 1999-09-01      10  126.0
1678 1999-10-01      10  560.0
1679 1999-11-01      10  949.0
1680 1999-12-01      10  593.0
1681 2000-01-01      10  357.0
1682 2000-02-01      10  110.0
1683 2000-03-01      10  946.0
1684 2000-04-01      10  303.0
1685 2000-05-01      10  127.0
1686 2000-06-01      10  138.0
1687 2000-07-01      10   89.0
1688 2000-08-01      10   97.0
1689 2000-09-01      10   85.0
1690 2000-10-01      10  585.0
1691 2000-11-01      10  781.0
1692 2000-12-01      10  521.0
1693 2001-01-01      10   95.0
1694 2001-02-01      10   36.0
1695 2001-03-01      10   43.0
1696 2001-04-01      10   36.0
1697 2001-05-01      10   34.0
1698 2001-06-01      10   34.0
1699 2001-07-01      10   27.0
1700 2001-08-01      10   56.0
1701 2001-09-01      10   96.0
1702 2001-10-01      10  129.0
1703 2001-11-01      10  268.0
1704 2001-12-01      10  176.0
1705 2002-01-01      10   51.0
1706 2002-02-01      10   32.0
1707 2002-03-01      10   27.0
1708 2002-04-01      10   20.0
1709 2002-05-01      10   23.0
1710 2002-06-01      10   22.0
1711 2002-07-01      10   25.0
1712 2002-08-01      10   47.0
1713 2002-09-01      10   34.0
1714 2002-10-01      10   37.0
1715 2002-11-01      10   44.0
1716 2002-12-01      10   15.0
1717 2003-01-01      10   14.0
1718 2003-02-01      10    7.0
1719 2003-03-01      10    6.0
1720 2003-04-01      10   15.0
1721 2003-05-01      10   17.0
1722 2003-06-01      10   45.0
1723 2003-07-01      10   33.0
1724 2003-08-01      10   25.0
1725 2003-09-01      10   22.0
1726 2003-10-01      10   30.0
1727 2003-11-01      10   36.0
1728 2003-12-01      10   25.0
1729 2004-01-01      10   20.0
1730 2004-02-01      10   19.0
1731 2004-03-01      10   17.0
1732 2004-04-01      10   22.0
1733 2004-05-01      10   43.0
1734 2004-07-01      10   24.0
1735 2004-08-01      10   25.0
1736 2004-09-01      10   27.0
1737 2004-10-01      10   28.0
1738 2004-11-01      10   26.0
1739 2004-12-01      10   24.0
1740 2005-01-01      10   30.0
1741 2005-02-01      10   14.0
1742 2005-04-01      10   17.0
1743 2005-05-01      10   22.0
1744 2005-06-01      10   24.0
1745 2005-07-01      10   23.0
1746 2005-08-01      10   22.0
1747 2005-09-01      10   23.0
1748 2005-10-01      10   24.0
1749 2005-11-01      10   27.0
1750 2005-12-01      10   17.0
1751 2006-01-01      10   17.0
1752 2006-03-01      10   13.0
1753 2006-04-01      10   16.0
1754 2006-05-01      10   20.0
1755 2006-06-01      10   51.0
1756 2006-07-01      10   27.0
1757 2006-09-01      10   28.0
1758 2006-10-01      10   26.0
1759 2006-11-01      10   19.0
1760 2006-12-01      10   16.0
1761 2007-01-01      10   15.0
1762 2007-02-01      10   13.0
1763 2007-03-01      10   25.0
1764 2007-04-01      10   21.0
1765 2007-05-01      10   22.0
1766 2007-06-01      10   23.0
1767 2007-08-01      10   26.0
1768 2007-09-01      10   25.0
1769 2007-10-01      10   19.0
1770 2007-11-01      10   30.0
1771 2008-01-01      10   15.0
1772 2008-02-01      10   25.0
1773 2008-03-01      10   15.0
1774 2008-05-01      10   24.0
1775 2008-06-01      10   44.0
1776 2008-08-01      10   26.0
1777 2008-09-01      10   26.0
1778 2008-10-01      10   19.0
1779 2008-11-01      10   19.0
1780 2008-12-01      10   28.0
1781 2009-02-01      10   11.0
1782 2009-03-01      10   11.0
1783 2009-04-01      10   16.0
1784 2009-05-01      10   23.0
1785 2009-06-01      10   20.0
1786 2009-07-01      10   23.0
1787 2009-08-01      10   44.0
1788 2009-10-01      10   19.0
1789 2009-11-01      10   25.0
1790 2010-01-01      10   14.0
1791 2010-02-01      10    8.0
1792 2010-03-01      10   15.0
1793 2010-05-01      10   11.0
1794 2010-06-01      10   16.0
1795 2010-07-01      10   19.0
1796 2010-08-01      10   22.0
1797 2010-09-01      10   18.0
1798 2010-10-01      10   15.0
1799 2010-11-01      10    8.0
1800 2010-12-01      10    8.0
1801 2011-01-01      10   85.0
1802 2011-02-01      10   60.0
1803 2011-03-01      10   83.0
1804 2011-05-01      10   14.0
1805 2011-06-01      10   17.0
1806 2011-07-01      10   24.0
1807 2011-08-01      10   20.0
1808 2011-09-01      10   19.0
1809 2011-10-01      10   35.0
1810 2011-12-01      10   23.0
1811 2012-01-01      10   60.0
1812 2012-02-01      10   17.0
1813 2012-04-01      10   47.0
1814 2012-05-01      10   16.0
1815 2012-06-01      10   21.0
1816 2012-07-01      10   20.0
1817 2012-08-01      10   25.0
1818 2012-09-01      10   22.0
1819 2012-10-01      10   17.0
1820 2012-11-01      10   24.0
1821 2012-12-01      10   10.0
1822 2013-01-01      10    6.0
1823 2013-02-01      10   12.0
1824 2013-03-01      10    5.0
1825 2013-04-01      10    7.0
1826 2013-05-01      10   15.0
1827 2013-06-01      10   18.0
1828 2013-07-01      10   19.0
1829 2013-08-01      10   21.0
1830 2013-09-01      10   18.0
1831 2013-10-01      10   16.0
1832 2013-11-01      10   15.0
1833 2013-12-01      10   14.0
1834 2014-01-01      10   14.0
1835 2014-02-01      10   60.0
1836 2014-03-01      10   36.0
1837 2014-04-01      10    9.0
1838 2014-05-01      10   18.0
1839 2014-06-01      10   16.0
1840 2014-07-01      10   21.0
1841 2014-08-01      10   25.0
1842 2014-09-01      10   22.0
1843 2014-10-01      10   23.0
1844 2014-11-01      10   15.0
1845 2014-12-01      10   15.0
1846 2015-01-01      10   12.0
1847 2015-02-01      10   13.0
1848 2015-03-01      10   13.0
1849 2015-04-01      10   11.0
1850 2015-05-01      10   15.0
1851 1998-10-01      11    0.0
1852 1998-11-01      11  483.0
1853 1998-12-01      11  434.0
1854 1999-01-01      11  323.0
1855 1999-02-01      11  155.0
1856 1999-03-01      11   86.0
1857 1999-04-01      11  104.0
1858 1999-05-01      11  122.0
1859 1999-06-01      11   98.0
1860 1999-07-01      11   89.0
1861 1999-08-01      11   92.0
1862 1999-09-01      11  147.0
1863 1999-10-01      11  244.0
1864 1999-11-01      11  338.0
1865 1999-12-01      11  264.0
1866 2000-01-01      11  179.0
1867 2000-02-01      11   95.0
1868 2000-03-01      11  374.0
1869 2000-04-01      11  128.0
1870 2000-05-01      11  116.0
1871 2000-06-01      11  108.0
1872 2000-07-01      11   93.0
1873 2000-08-01      11   82.0
1874 2000-09-01      11  119.0
1875 2000-10-01      11  216.0
1876 2000-11-01      11  304.0
1877 2000-12-01      11  228.0
1878 2001-01-01      11   99.0
1879 2001-02-01      11  107.0
1880 2001-03-01      11   71.0
1881 2001-04-01      11   43.0
1882 2001-05-01      11   38.0
1883 2001-06-01      11   92.0
1884 2001-07-01      11   76.0
1885 2001-08-01      11   82.0
1886 2001-09-01      11  105.0
1887 2001-10-01      11   99.0
1888 2001-11-01      11  111.0
1889 2001-12-01      11  126.0
1890 2002-01-01      11   93.0
1891 2002-02-01      11   83.0
1892 2002-03-01      11   88.0
1893 2002-04-01      11   75.0
1894 2002-05-01      11   94.0
1895 2002-06-01      11   77.0
1896 2002-07-01      11   78.0
1897 2002-08-01      11   94.0
1898 2002-09-01      11   83.0
1899 2002-10-01      11   84.0
1900 2002-11-01      11  101.0
1901 2002-12-01      11   38.0
1902 2003-01-01      11   82.0
1903 2003-02-01      11   85.0
1904 2003-03-01      11   73.0
1905 2003-04-01      11   78.0
1906 2003-05-01      11   80.0
1907 2003-06-01      11   87.0
1908 2003-07-01      11   85.0
1909 2003-08-01      11   91.0
1910 2003-09-01      11   76.0
1911 2003-10-01      11   81.0
1912 2003-11-01      11   97.0
1913 2003-12-01      11   77.0
1914 2004-01-01      11   95.0
1915 2004-02-01      11   95.0
1916 2004-03-01      11   74.0
1917 2004-04-01      11   97.0
1918 2004-05-01      11  155.0
1919 2004-07-01      11   86.0
1920 2004-08-01      11   85.0
1921 2004-09-01      11   80.0
1922 2004-10-01      11   93.0
1923 2004-11-01      11   70.0
1924 2004-12-01      11   78.0
1925 2005-01-01      11  161.0
1926 2005-02-01      11   82.0
1927 2005-04-01      11   84.0
1928 2005-05-01      11   90.0
1929 2005-06-01      11   83.0
1930 2005-07-01      11   88.0
1931 2005-08-01      11   77.0
1932 2005-09-01      11   84.0
1933 2005-10-01      11   90.0
1934 2005-11-01      11   78.0
1935 2005-12-01      11   80.0
1936 2006-01-01      11  134.0
1937 2006-03-01      11   40.0
1938 2006-04-01      11   62.0
1939 2006-05-01      11   75.0
1940 2006-06-01      11  162.0
1941 2006-07-01      11   88.0
1942 2006-09-01      11   86.0
1943 2006-10-01      11   89.0
1944 2006-11-01      11   74.0
1945 2006-12-01      11   79.0
1946 2007-01-01      11   83.0
1947 2007-02-01      11   82.0
1948 2007-03-01      11  147.0
1949 2007-04-01      11   83.0
1950 2007-05-01      11   80.0
1951 2007-06-01      11   80.0
1952 2007-08-01      11   91.0
1953 2007-09-01      11   89.0
1954 2007-10-01      11   76.0
1955 2007-11-01      11  154.0
1956 2008-01-01      11   85.0
1957 2008-02-01      11  150.0
1958 2008-03-01      11   81.0
1959 2008-05-01      11   83.0
1960 2008-06-01      11  159.0
1961 2008-08-01      11   86.0
1962 2008-09-01      11   82.0
1963 2008-10-01      11   80.0
1964 2008-11-01      11   87.0
1965 2008-12-01      11  151.0
1966 2009-02-01      11   86.0
1967 2009-03-01      11   75.0
1968 2009-04-01      11   77.0
1969 2009-05-01      11   88.0
1970 2009-06-01      11   75.0
1971 2009-07-01      11   81.0
1972 2009-08-01      11  163.0
1973 2009-10-01      11   86.0
1974 2009-11-01      11  155.0
1975 2010-01-01      11   91.0
1976 2010-02-01      11   72.0
1977 2010-03-01      11  152.0
1978 2010-05-01      11   88.0
1979 2010-06-01      11   80.0
1980 2010-07-01      11   80.0
1981 2010-08-01      11   84.0
1982 2010-09-01      11   80.0
1983 2010-10-01      11   79.0
1984 2010-11-01      11   84.0
1985 2010-12-01      11   78.0
1986 2011-01-01      11  126.0
1987 2011-02-01      11   91.0
1988 2011-03-01      11   80.0
1989 2011-05-01      11   67.0
1990 2011-06-01      11   80.0
1991 2011-07-01      11   90.0
1992 2011-08-01      11   76.0
1993 2011-09-01      11   85.0
1994 2011-10-01      11  156.0
1995 2011-12-01      11   84.0
1996 2012-01-01      11   93.0
1997 2012-02-01      11  148.0
1998 2012-04-01      11   87.0
1999 2012-05-01      11   86.0
2000 2012-06-01      11   83.0
2001 2012-07-01      11   76.0
2002 2012-08-01      11   86.0
2003 2012-09-01      11   83.0
2004 2012-10-01      11   77.0
2005 2012-11-01      11   83.0
2006 2012-12-01      11   82.0
2007 2013-01-01      11   81.0
2008 2013-02-01      11   91.0
2009 2013-03-01      11   80.0
2010 2013-04-01      11   79.0
2011 2013-05-01      11   87.0
2012 2013-06-01      11   85.0
2013 2013-07-01      11   81.0
2014 2013-08-01      11   83.0
2015 2013-09-01      11   88.0
2016 2013-10-01      11   83.0
2017 2013-11-01      11   82.0
2018 2013-12-01      11   87.0
2019 2014-01-01      11   98.0
2020 2014-02-01      11   90.0
2021 2014-03-01      11   81.0
2022 2014-04-01      11   82.0
2023 2014-05-01      11   89.0
2024 2014-06-01      11   75.0
2025 2014-07-01      11   84.0
2026 2014-08-01      11   88.0
2027 2014-09-01      11   74.0
2028 2014-10-01      11   86.0
2029 2014-11-01      11   80.0
2030 2014-12-01      11   83.0
2031 2015-01-01      11  109.0
2032 2015-02-01      11   83.0
2033 2015-03-01      11  104.0
2034 2015-04-01      11   59.0
2035 2015-05-01      11   85.0
2036 1998-10-01      12    0.0
2037 1998-11-01      12   98.0
2038 1998-12-01      12  110.0
2039 1999-01-01      12   79.0
2040 1999-02-01      12   51.0
2041 1999-03-01      12   55.0
2042 1999-04-01      12   42.0
2043 1999-05-01      12   45.0
2044 1999-06-01      12   36.0
2045 1999-07-01      12   40.0
2046 1999-08-01      12   42.0
2047 1999-09-01      12   52.0
2048 1999-10-01      12   40.0
2049 1999-11-01      12   84.0
2050 1999-12-01      12   62.0
2051 2000-01-01      12   55.0
2052 2000-02-01      12   38.0
2053 2000-03-01      12   93.0
2054 2000-04-01      12   52.0
2055 2000-05-01      12   55.0
2056 2000-06-01      12   45.0
2057 2000-07-01      12   49.0
2058 2000-08-01      12   44.0
2059 2000-09-01      12   46.0
2060 2000-10-01      12   48.0
2061 2000-11-01      12   50.0
2062 2000-12-01      12   48.0
2063 2001-01-01      12   43.0
2064 2001-02-01      12   40.0
2065 2001-03-01      12   47.0
2066 2001-04-01      12   41.0
2067 2001-05-01      12   39.0
2068 2001-06-01      12   48.0
2069 2001-07-01      12   40.0
2070 2001-08-01      12   45.0
2071 2001-09-01      12   49.0
2072 2001-10-01      12   41.0
2073 2001-11-01      12   45.0
2074 2001-12-01      12   48.0
2075 2002-01-01      12   41.0
2076 2002-02-01      12   42.0
2077 2002-03-01      12   43.0
2078 2002-04-01      12   39.0
2079 2002-05-01      12   47.0
2080 2002-06-01      12   40.0
2081 2002-07-01      12   40.0
2082 2002-08-01      12   49.0
2083 2002-09-01      12   42.0
2084 2002-10-01      12   40.0
2085 2002-11-01      12   55.0
2086 2002-12-01      12   47.0
2087 2003-01-01      12   45.0
2088 2003-02-01      12   46.0
2089 2003-03-01      12   37.0
2090 2003-04-01      12   37.0
2091 2003-05-01      12   37.0
2092 2003-06-01      12   41.0
2093 2003-07-01      12   42.0
2094 2003-08-01      12   44.0
2095 2003-09-01      12   36.0
2096 2003-10-01      12   36.0
2097 2003-11-01      12   41.0
2098 2003-12-01      12   35.0
2099 2004-01-01      12   14.0
2100 2004-02-01      12   36.0
2101 2004-03-01      12   34.0
2102 2004-04-01      12   53.0
2103 2004-05-01      12   80.0
2104 2004-07-01      12   36.0
2105 2004-08-01      12   38.0
2106 2004-09-01      12   38.0
2107 2004-10-01      12   43.0
2108 2004-11-01      12   37.0
2109 2004-12-01      12   36.0
2110 2005-01-01      12   74.0
2111 2005-02-01      12   33.0
2112 2005-04-01      12   39.0
2113 2005-05-01      12   37.0
2114 2005-06-01      12   41.0
2115 2005-07-01      12   37.0
2116 2005-08-01      12   34.0
2117 2005-09-01      12   36.0
2118 2005-10-01      12   43.0
2119 2005-11-01      12   39.0
2120 2005-12-01      12   37.0
2121 2006-01-01      12   71.0
2122 2006-03-01      12   36.0
2123 2006-04-01      12   38.0
2124 2006-05-01      12   34.0
2125 2006-06-01      12   72.0
2126 2006-07-01      12   41.0
2127 2006-09-01      12   38.0
2128 2006-10-01      12   39.0
2129 2006-11-01      12   33.0
2130 2006-12-01      12   37.0
2131 2007-01-01      12   37.0
2132 2007-02-01      12   38.0
2133 2007-03-01      12   52.0
2134 2007-04-01      12    0.0
2135 2007-05-01      12    1.0
2136 2007-06-01      12    1.0
2137 2007-08-01      12    0.0
2138 2007-09-01      12   13.0
2139 2007-10-01      12   34.0
2140 2007-11-01      12   67.0
2141 2008-01-01      12   37.0
2142 2008-02-01      12   67.0
2143 2008-03-01      12   35.0
2144 2008-05-01      12   41.0
2145 2008-06-01      12   71.0
2146 2008-08-01      12   38.0
2147 2008-09-01      12   39.0
2148 2008-10-01      12   40.0
2149 2008-11-01      12   41.0
2150 2008-12-01      12   66.0
2151 2009-02-01      12   38.0
2152 2009-03-01      12   33.0
2153 2009-04-01      12   33.0
2154 2009-05-01      12   38.0
2155 2009-06-01      12   33.0
2156 2009-07-01      12   34.0
2157 2009-08-01      12   70.0
2158 2009-10-01      12   37.0
2159 2009-11-01      12   67.0
2160 2010-01-01      12   40.0
2161 2010-02-01      12   31.0
2162 2010-03-01      12   67.0
2163 2010-05-01      12   38.0
2164 2010-06-01      12   35.0
2165 2010-07-01      12   34.0
2166 2010-08-01      12   37.0
2167 2010-09-01      12   34.0
2168 2010-10-01      12   35.0
2169 2010-11-01      12   36.0
2170 2010-12-01      12   34.0
2171 2011-01-01      12   94.0
2172 2011-02-01      12  140.0
2173 2011-03-01      12  121.0
2174 2011-05-01      12   37.0
2175 2011-06-01      12   35.0
2176 2011-07-01      12   39.0
2177 2011-08-01      12   32.0
2178 2011-09-01      12   37.0
2179 2011-10-01      12   68.0
2180 2011-12-01      12   37.0
2181 2012-01-01      12   64.0
2182 2012-02-01      12   65.0
2183 2012-04-01      12   72.0
2184 2012-05-01      12   35.0
2185 2012-06-01      12   36.0
2186 2012-07-01      12   33.0
2187 2012-08-01      12   37.0
2188 2012-09-01      12   36.0
2189 2012-10-01      12   34.0
2190 2012-11-01      12   35.0
2191 2012-12-01      12   36.0
2192 2013-01-01      12   34.0
2193 2013-02-01      12   39.0
2194 2013-03-01      12   32.0
2195 2013-04-01      12   33.0
2196 2013-05-01      12   38.0
2197 2013-06-01      12   36.0
2198 2013-07-01      12   40.0
2199 2013-08-01      12   37.0
2200 2013-09-01      12   36.0
2201 2013-10-01      12   36.0
2202 2013-11-01      12   34.0
2203 2013-12-01      12   36.0
2204 2014-01-01      12   40.0
2205 2014-02-01      12   32.0
2206 2014-03-01      12   69.0
2207 2014-04-01      12   35.0
2208 2014-05-01      12   39.0
2209 2014-06-01      12   33.0
2210 2014-07-01      12   37.0
2211 2014-08-01      12   38.0
2212 2014-09-01      12   31.0
2213 2014-10-01      12   36.0
2214 2014-11-01      12   36.0
2215 2014-12-01      12   32.0
2216 2015-01-01      12   40.0
2217 2015-02-01      12   34.0
2218 2015-03-01      12   42.0
2219 2015-04-01      12   25.0
2220 2015-05-01      12   38.0
2221 1998-10-01      13    0.0
2222 1998-11-01      13  208.0
2223 1998-12-01      13  213.0
2224 1999-01-01      13  166.0
2225 1999-02-01      13  140.0
2226 1999-03-01      13   82.0
2227 1999-04-01      13   61.0
2228 1999-05-01      13   61.0
2229 1999-06-01      13   72.0
2230 1999-07-01      13   52.0
2231 1999-08-01      13   82.0
2232 1999-09-01      13   80.0
2233 1999-10-01      13  107.0
2234 1999-11-01      13  117.0
2235 1999-12-01      13  120.0
2236 2000-01-01      13  119.0
2237 2000-02-01      13   92.0
2238 2000-03-01      13  328.0
2239 2000-04-01      13  155.0
2240 2000-05-01      13   60.0
